# id           ra             dec              redshift   g_prime_delve           g_prime_err_delve       r_prime_delve           r_prime_err_delve       i_prime_delve          i_prime_err_delve       z_prime_delve         z_prime_err_delve       vista.vircam.Y_vhs    vista.vircam.Y_err_vhs   vista.vircam.J_vhs    vista.vircam.J_err_vhs   vista.vircam.H_vhs    vista.vircam.H_err_vhs   vista.vircam.Ks_vhs   vista.vircam.Ks_err_vhs   WISE1                 WISE1_err               WISE2                 WISE2_err             
  J1229+1437   187.3322349    14.63023942      -1.0       0.007049131300167232    3.1632848016210306E-4   0.034012926453588964    0.0016530620278723887   0.2089623289650487     0.011231492085271882    0.46592498510473634   0.026272057851413844    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.46989408135414124   0.012384265661239624    0.3118886351585388    0.014311552047729492  
  J1229+4233   187.3547452    42.55569567      -1.0       0.0031134736891073405   1.343675636343044E-4    0.01607691812369457     7.516379128608888E-4    ""                     ""                      0.2678546560462672    0.014608511658850853    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.27365294098854065   0.008436620235443115    0.1856948435306549    0.009659722447395325  
  J1229+1506   187.3974054    15.09567717      -1.0       6.069822623347791E-4    2.4331570001083708E-5   0.0029380798858391205   1.2645460866450272E-4   ""                     ""                      0.11484920677106103   0.005964720929941256    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.16413454711437225   0.0069536566734313965   0.11137807369232178   0.01045294851064682   
  J1229+5152   187.4061611    51.88305148      -1.0       7.937541336675878E-4    3.2194395616077045E-5   0.006363921296097285    2.841642105426813E-4    ""                     ""                      0.2908575891273085    0.015940819623974534    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5480246543884277    0.013952255249023438    0.37983930110931396   0.013064265251159668  
  J1229+3134   187.4715568    31.57371553      -1.0       0.002711589852540875    1.1627069257290953E-4   0.012824605069499546    5.92783860346377E-4     ""                     ""                      0.18337731097792248   0.009781786299747436    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.15360309183597565   0.006100565195083618    0.10101824998855591   0.009396307170391083  
  J1230+1408   187.555334     14.1394745       -1.0       7.122859862903583E-4    2.8752968532458605E-5   0.004256156610707144    1.864124548806318E-4    0.038980804679393084   0.0019082308239924753   0.12380779815288634   0.00645733076353279     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.16842243075370789   0.006837889552116394    0.12405088543891907   0.010392822325229645  
  J1230+3157   187.5862591    31.97581579      -1.0       0.003207710753008723    1.3862820035917761E-4   0.015766772456485653    7.364097325527324E-4    ""                     ""                      0.2063296302939668    0.011081789783157353    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.19642649590969086   0.0072793662548065186   0.13626974821090698   0.010145202279090881  
  J1230+6235   187.612101     62.59624657      -1.0       6.583184094088375E-4    2.648300765190222E-5    0.0030382058805970328   1.3096908600371921E-4   ""                     ""                      0.12380597366719118   0.006457230218675253    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.19019544124603271   0.0062029361724853516   0.13514494895935059   0.008438155055046082  
  J1230+3645   187.6309981    36.76272948      -1.0       0.001487267884329361    6.203835730764782E-5    0.009959373047226371    4.5457852364348683E-4   ""                     ""                      0.22374369194452137   0.01207412132218147     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.24774226546287537   0.007858887314796448    0.16025060415267944   0.0105581134557724    
  J1230-0332   187.6493516    -3.538252541     -1.0       0.0017687839956678573   7.436499717270156E-5    0.011282028695351708    5.181503336163344E-4    0.1534297579851495     0.008100677715007804    0.4892571712328439    0.027670442511131266    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.6297956109046936    0.016598522663116455    0.45582664012908936   0.01689201593399048   
  J1230+3912   187.6552336    39.20957404      -1.0       0.002309763956676283    9.830676960058621E-5    0.01346570822686214     6.239444073135626E-4    ""                     ""                      0.30277582767425326   0.01663375366861808     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2984009087085724    0.00893336534500122     0.20989401638507843   0.011284351348876953  
  J1230+3649   187.7362748    36.82570907      -1.0       0.0019596675444470565   8.277750865542596E-5    0.012316859857363515    5.681629959599227E-4    ""                     ""                      0.3936370785949245    0.021969265118301384    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5030372142791748    0.013258278369903564    0.34387442469596863   0.012743622064590454  
  J1231+5702   187.8246411    57.04360374      -1.0       0.00398040075551481     1.7378133987345232E-4   0.02012339259056438     9.516643691961681E-4    ""                     ""                      0.340276533604901     0.01882503161033705     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3826480507850647    0.010084867477416992    0.26546046137809753   0.010542869567871094  
  J1231+1545   187.852323     15.7501338       -1.0       0.0037721451865538294   1.6427065808256435E-4   0.020897907377924057    9.902121410098642E-4    0.16629653490985816    0.00882071909272511     0.4219195021523058    0.023647133841098178    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.47907108068466187   0.01262614130973816     0.32151395082473755   0.013621121644973755  
  J1231+6117   187.8645561    61.28667372      -1.0       0.0022759085114347805   9.679979214077773E-5    0.011759704260463398    5.412074901072726E-4    ""                     ""                      0.23104660958786657   0.012491718615714104    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.23227353394031525   0.007161155343055725    0.1632300317287445    0.009201854467391968  
  J1231+1612   187.912533     16.20982293      -1.0       0.0034383588454293206   1.4908182639804257E-4   0.01790506904233071     8.41709574147885E-4     0.12192725599510248    0.006353743188860339    0.27162891570052605   0.01482663769991116     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.26841089129447937   0.008753538131713867    0.17282235622406006   0.011683568358421326  
  J1231+4149   187.9442334    41.82867605      -1.0       0.0025408018677610393   1.0861851780010357E-4   0.013891796092663021    6.446977553393966E-4    ""                     ""                      0.27328311543114836   0.01492229890379504     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.29214608669281006   0.008746445178985596    0.1923089474439621    0.010506704449653625  
  J1231+5356   187.949125     53.94093321      -1.0       0.0035773777375843084   1.5539938642883562E-4   0.01677867260771511     7.861514353800503E-4    ""                     ""                      0.2431052848245318    0.01318304188936939     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.18984515964984894   0.006191328167915344    0.13626974821090698   0.007800251245498657  
  J1231+5359   187.9716168    53.99674016      -1.0       0.0035479280173275176   1.5406005084907552E-4   0.017858097921221873    8.393889620016241E-4    ""                     ""                      0.24848993358339558   0.013492438464728612    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.22080066800117493   0.006610214710235596    0.13316795229911804   0.008199773728847504  
  J1231+5135   188.0001356    51.59571902      -1.0       0.0030692029008407293   1.323681644831605E-4    0.01551033578480869     7.238306747435422E-4    ""                     ""                      0.23536614814126136   0.012739106244252202    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.21183624863624573   0.007097423076629639    0.1281149536371231    0.00953809916973114   
  J1232+1550   188.0058454    15.84691842      -1.0       0.0013144824739063274   5.452602986027728E-5    0.0072438792109510075   3.254998945895534E-4    ""                     ""                      0.16257973075824528   0.008612363129971518    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.39192211627960205   0.011382371187210083    0.2644844055175781    0.01283276081085205   
  J1232+1433   188.0433892    14.56306324      -1.0       0.0017025348090052002   7.14551824410371E-5     0.009825620813497858    4.4817338093582765E-4   0.11105977774019121    0.005757026542163035    0.33796645784921364   0.018689586526489665    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.8024166822433472    0.018986880779266357    0.5633777976036072    0.018876194953918457  
  J1232+5739   188.0850572    57.65196659      -1.0       0.0033443860249806777   1.448184182090014E-4    0.01640570129809842     7.677982670829496E-4    ""                     ""                      0.2537282359290875    0.013793826775196055    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2661950886249542    0.008206963539123535    0.16233032941818237   0.008868828415870667  
  J1232+1535   188.0902657    15.58577447      -1.0       0.0028357242687425403   1.218473607052361E-4    0.013959362973770996    6.479918311405129E-4    ""                     ""                      0.2766781097881081    0.01511874236148475     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3688078820705414    0.010711491107940674    0.24210283160209656   0.011958882212638855  
  J1232+4006   188.1813296    40.10734486      -1.0       0.0026963607708811992   1.1558737848766211E-4   0.012362969562011567    5.703967156787896E-4    ""                     ""                      0.2619840188757161    0.014269612083836952    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.30507057905197144   0.008859992027282715    0.20436173677444458   0.010273292660713196  
  J1232+4040   188.2170749    40.67299328      -1.0       2.8759358861528585E-4   1.1165563698497648E-5   0.0029574839743167457   1.2732892046171673E-4   ""                     ""                      0.1257970335419684    0.006567007753733034    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.18827834725379944   0.00681053102016449     0.11534516513347626   0.009175710380077362  
  J1232+6140   188.2473521    61.67538763      -1.0       0.006087665764020727    2.712452218859374E-4    0.02784266486936137     0.0013390398630946376   ""                     ""                      0.39395117486819514   0.021987857602660477    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3951849341392517    0.01041567325592041     0.27189400792121887   0.01007610559463501   
  J1233+3300   188.2916498    33.00786984      -1.0       0.0018897884920230843   7.969308358893009E-5    0.01127309585972451     5.177196292883313E-4    ""                     ""                      0.2657727193079637    0.014488272181241268    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.29484906792640686   0.00909009575843811     0.1682671755552292    0.010506227612495422  
  J1233+1445   188.3654859    14.75994987      -1.0       0.001780773974713468    7.489218482141405E-5    0.01004066321107532     4.5847354148179954E-4   0.08953251826761802    0.004585517450001422    0.23803981277056976   0.01289237319193412     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.28681355714797974   0.009353697299957275    0.19624541699886322   0.011404111981391907  
  J1233+0658   188.4034271    6.970451099      -1.0       0.0017705932327385765   7.444453667400548E-5    0.013347194831752604    6.181781133749367E-4    0.19790829621886288    0.01060372549477026     0.7096104459796362    0.04107022674161653     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        1.3304533958435059    0.031479835510253906    0.9471089839935303    0.026659846305847168  
  J1233+4406   188.4376104    44.10582761      -1.0       0.0010746474190660594   4.41766748658398E-5     0.005940059565438855    2.6435454379632704E-4   ""                     ""                      0.2741006087089008    0.014969587360144865    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3984740376472473    0.010860025882720947    0.23313073813915253   0.010902419686317444  
  J1233+4006   188.4513353    40.10301403      -1.0       0.006965944340129088    3.124148081327105E-4    0.03661447404341271     0.001786446370505887    ""                     ""                      0.5308771098420069    0.030175540255855116    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.516653835773468     0.013153553009033203    0.32658782601356506   0.012970596551895142  
  J1233+1432   188.4724392    14.53587384      -1.0       0.0024695328069581552   1.0543257654199245E-4   0.013788289712322682    6.396531690979236E-4    0.1116050894795054     0.005786888918290267    0.3141550172073726    0.017296953498208034    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.40327373147010803   0.010990411043167114    0.23356063663959503   0.012556701898574829  
  J1234+3259   188.5043968    32.98889278      -1.0       0.003843446144626896    1.6752399942517645E-4   0.022277374205518896    0.0010590580423636697   ""                     ""                      0.4382581488584885    0.024619765071611455    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.401420533657074     0.01129940152168274     0.2854958772659302    0.012095212936401367  
  J1234+5738   188.5197454    57.6479931       -1.0       0.0027841690412816933   1.1952979803057538E-4   0.01235511522416515     5.700161923554836E-4    ""                     ""                      0.1804770568272874    0.009618201180199626    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.1725042313337326    0.0057798027992248535   0.11577096581459045   0.007926024496555328  
  J1234+3631   188.6295122    36.52444797      -1.0       0.004467823416548922    1.9613572230729823E-4   0.021369462568093894    0.001013719504418472    ""                     ""                      0.30914597751222866   0.017004827588147642    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.30704379081726074   0.008917272090911865    0.22346000373363495   0.010646045207977295  
  J1234-0233   188.6343061    -2.56574424      -1.0       8.723701563242906E-4    3.553078603636217E-5    0.004957939238336475    2.187366728837051E-4    0.05476975522499941    0.002730492673155664    0.16497722717386104   0.008746728889941352    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.21978601813316345   0.008145049214363098    0.14467699825763702   0.01187656819820404   
  J1234+5411   188.6888599    54.18447573      -1.0       0.0024169362753348033   1.0308419924242532E-4   0.011135609683760908    5.110928725579646E-4    ""                     ""                      0.1905969734250866    0.010189684030750823    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.1695118099451065    0.005830243229866028    0.1166272833943367    0.007784545421600342  
  J1234+4444   188.7035201    44.73810142      -1.0       0.02739653256937506     0.001316473779923253    0.1494903642158842      0.007880939960443756    ""                     ""                      2.4835676828399063    0.1560203384313521      ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        2.6841089725494385    0.0562591552734375      1.7426092624664307    0.036527156829833984  
  J1234+3734   188.7054636    37.57699497      -1.0       0.003131323952007536    1.3517412888712109E-4   0.01793281218382444     8.43080379396375E-4     ""                     ""                      0.38110653862161514   0.021228319653187222    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.45123204588890076   0.011892437934875488    0.3250870406627655    0.0140591561794281    
  J1235+3517   188.8008981    35.2865879       -1.0       0.0028356903155643755   1.218458337190558E-4    0.013298173657663963    6.157937650630805E-4    ""                     ""                      0.23011090475877222   0.01243816671098777     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.22019131481647491   0.007768839597702026    0.14601574838161469   0.009746000170707703  
  J1235+3749   188.8505668    37.83041503      -1.0       0.007626337133654357    3.4354766538503834E-4   0.04132693527088716     0.002029384059962683    ""                     ""                      0.697793950455417     0.040343761507100506    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.6552395820617676    0.01609337329864502     0.43531158566474915   0.015745937824249268  
  J1235+4920   188.8757516    49.34358933      -1.0       0.0012635021928817743   5.23181244175973E-5     0.008636751020996878    3.9144603526337744E-4   ""                     ""                      0.3236344910916326    0.017850595966333205    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4421812891960144    0.01165434718132019     0.28523269295692444   0.01183202862739563   
  J1235+0540   188.8913735    5.666621398      -1.0       0.0023699369927978687   1.009878210079208E-4    0.01268338571493235     5.859308212039817E-4    0.11209349231920758    0.005813642193240126    0.30949525852149357   0.01702518793854746     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.42150259017944336   0.012241452932357788    0.3130403161048889    0.016284137964248657  
  J1235+5341   188.9254124    53.69677976      -1.0       0.0024475028151122354   1.0444866414423964E-4   0.013308539563372693    6.162979154253779E-4    ""                     ""                      0.21215359724596014   0.011413111764457917    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.18030162155628204   0.006040886044502258    0.10934533923864365   0.00795428454875946   
  J1235+1447   188.9289049    14.7876652       -1.0       0.004104622297232381    1.7946615993837383E-4   0.023338599962272707    0.0011121793713051858   0.2061655039732101     0.011072460997151506    0.5477873513704205    0.031197089610098705    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.676082193851471     0.01721245050430298     0.47467923164367676   0.016326218843460083  
  J1235+0554   188.9452804    5.906781275      -1.0       0.003260678651156624    1.4102568582909656E-4   0.016460870565458672    7.705116470113661E-4    0.10680588919053277    0.005524376224136721    0.24815326861889558   0.013473081713412105    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2620594799518585    0.008780121803283691    0.16203171014785767   0.015071526169776917  
  J1235+4713   188.9600427    47.23323728      -1.0       0.004361605682763861    1.912534983605713E-4    0.023025082766670955    0.0010964718674946715   ""                     ""                      0.4632651171396178    0.026112925844764767    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5311287045478821    0.013522088527679443    0.3590869903564453    0.012031316757202148  
  J1235+5804   188.962394     58.07551478      -1.0       0.0016083419881732202   6.732732932921716E-5    0.008885870915879265    4.0330123190097066E-4   ""                     ""                      0.29405326098934226   0.016126445813174517    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3684682846069336    0.009711116552352905    0.2587020695209503    0.010503217577934265  
  J1235+1431   188.9866808    14.53013686      -1.0       0.0033578709401191342   1.4542985098940598E-4   0.016052253146257706    7.504262842329135E-4    0.10387331694646046    0.005364307874844099    0.2351434035275775    0.01272634233758943     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.22636006772518158   0.00718061625957489     0.1268235743045807    0.01073235273361206   
  J1235+0434   188.996723     4.57387727       -1.0       0.0034910719532783253   1.514758623699453E-4    0.018319381208761042    8.621927254228064E-4    0.14142767439772932    0.007432303791428702    0.3307537676647876    0.018267069228754818    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2823576331138611    0.009460210800170898    0.2006317675113678    0.01493692398071289   
  J1236+3329   189.060511     33.4881387       -1.0       0.011515754559780631    5.294259162833687E-4    0.05763294337188701     0.002881179444755709    ""                     ""                      1.0708444742932577    0.06362208598787644     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.9781374335289001    0.02314358949661255     0.689922034740448     0.0188024640083313    
  J1236+3935   189.0911006    39.59063896      -1.0       4.726712637628305E-4    1.8743558259740783E-5   0.004254953320847176    1.8635724736730964E-4   ""                     ""                      0.14384938185702478   0.00756689814795275     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.17506521940231323   0.006176695227622986    0.11460389941930771   0.009213864803314209  
  J1236-0023   189.1047939    -0.395303364     -1.0       0.0012415047914351703   5.136671878810126E-5    0.007300469652943119    3.2816732760459436E-4   0.073963933592413      0.0037483448640657363   0.21748033835312833   0.01171663836036288     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3188597559928894    0.010683506727218628    0.1982440948486328    0.013402387499809265  
  J1236+3346   189.1501074    33.76820415      -1.0       0.002432889589339404    1.0379623843248314E-4   0.012649553610943158    5.842896234124085E-4    ""                     ""                      0.2471733251201166    0.013416748587506161    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.25703951716423035   0.00838269293308258     0.17996972799301147   0.010458111763000488  
  J1236+5227   189.2359041    52.45590602      -1.0       0.0025092457659336696   1.07207323884086E-4     0.013720009118225065    6.363264735533402E-4    ""                     ""                      0.19300190692174363   0.010325770214047209    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.19516415894031525   0.0065390318632125854   0.12393666058778763   0.008803561329841614  
  J1236+3327   189.2483774    33.45685051      -1.0       0.004723757560222269    2.0792309462789628E-4   0.025499402253461544    0.0012207421421821275   ""                     ""                      0.6376676719887704    0.0366601855246913      ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.741310179233551     0.01820814609527588     0.5016489624977112    0.015913337469100952  
  J1237+0344   189.2955512    3.738388924      -1.0       0.0032458616146357065   1.40354828674701E-4     0.014120887725973806    6.558700238517689E-4    0.09475366125897497    0.004868265166993471    0.2142687322218672    0.01153358008693628     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2280343621969223    0.008450731635093689    0.14750252664089203   0.011858820915222168  
  J1237+3641   189.308261     36.68672451      -1.0       0.008803488474649396    3.993788699448754E-4    0.0486988157231545      0.0024124932431924956   ""                     ""                      1.1520263162958957    0.06876941918971391     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        1.245086908340454     0.028341054916381836    0.8717665076255798    0.022976696491241455  
  J1237-0240   189.3543843    -2.67422511      -1.0       8.867516392868493E-4    3.614266031870105E-5    0.0048469886192649865   2.136101536172148E-4    0.05551602977273506    0.002769726063998633    0.1600707574449134    0.008471878349749579    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20931477844715118   0.007942378520965576    0.13652104139328003   0.011897742748260498  
  J1237+3928   189.4338551    39.48177498      -1.0       8.337694919021837E-4    3.389080036405364E-5    0.004562650468514645    2.0049927456940262E-4   ""                     ""                      0.17994989600271893   0.009588484501310779    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.27542293071746826   0.008245468139648438    0.17346014082431793   0.01007986068725586   
  J1237+5430   189.4505983    54.51638479      -1.0       0.003576395996094103    1.5535472929424166E-4   0.015643502647016607    7.30361577489097E-4     ""                     ""                      0.22691332518341994   0.012255266099591544    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.22161553800106049   0.006832584738731384    0.14086396992206573   0.008916676044464111  
  J1237+3129   189.4637134    31.49153442      -1.0       0.005271541137876547    2.3325749932530827E-4   0.026112713269390655    0.001251649396928102    ""                     ""                      0.3235611721160986    0.017846309845475083    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3224036991596222    0.00965195894241333     0.20777790248394012   0.01062650978565216   
  J1237+3604   189.4726557    36.08299424      -1.0       0.007290310069391404    3.276883700053194E-4    0.03767961008577309     0.001841211521538183    ""                     ""                      0.5614630751739923    0.03202475447416231     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5002645254135132    0.01318463683128357     0.3410356342792511    0.013544738292694092  
  J1238+4940   189.600937     49.67928769      -1.0       0.005079970613567679    2.2438181796265947E-4   0.025672064781625516    0.0012294392541518304   ""                     ""                      0.3384168665849073    0.018715990436814933    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.31477463245391846   0.00914183259010315     0.20230183005332947   0.010169744491577148  
  J1238+0520   189.6013114    5.335046663      -1.0       0.002687229756913839    1.151777686385874E-4    0.01451027355320698     6.74881380112945E-4     0.0915733706342543     0.004695926501656594    0.21688224495916472   0.01168253493570176     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.24547111988067627   0.008661031723022461    0.16904398798942566   0.01244102418422699   
  J1238-0047   189.7037928    -0.7893423459    -1.0       5.63866119080651E-4     2.2530963971147252E-5   0.0026820569790662768   1.149457520419235E-4    0.03308530937415321    0.0016056365389087654   0.1023544667434438    0.0052815089685505495   ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.12100393325090408   0.006294414401054382    0.10854248702526093   0.01036776602268219   
  J1239+5608   189.8101994    56.13874453      -1.0       0.002106950827196844    8.929557763922734E-5    0.012512854655575728    5.776607010189241E-4    ""                     ""                      0.2561745606227787    0.013934710580277898    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.262542724609375     0.007155060768127441    0.190721794962883     0.008583888411521912  
  J1239-0115   189.8234609    -1.257107587     -1.0       9.10416248253742E-4     3.715048779303091E-5    0.005852184371499289    2.602563740124455E-4    0.07283752832729205    0.003688147224938723    0.23836912374716254   0.012911258249730884    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3577662706375122    0.01102977991104126     0.22845464944839478   0.014461413025856018  
  J1239+3416   189.9182618    34.27275614      -1.0       0.002953759966309311    1.271611018700508E-4    0.014809663815571994    6.895172038399334E-4    ""                     ""                      0.2010434831701883    0.010781561317627558    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20379775762557983   0.00719045102596283     0.12325366586446762   0.009909272193908691  
  J1239+3835   189.9399545    38.59347033      -1.0       0.0023421699247299296   9.975022654966012E-5    0.013323772235684074    6.170388005789611E-4    ""                     ""                      0.1892692233329149    0.010114596566481587    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.19037052989006042   0.006886005401611328    0.11397246271371841   0.008873045444488525  
  J1239+5653   189.941824     56.88919579      -1.0       0.0058281456956481474   2.5913583962494744E-4   0.030263503266455424    0.0014618283611035343   ""                     ""                      0.48290933419953386   0.02728955579502801     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4852884113788605    0.011482387781143188    0.32658782601356506   0.010650843381881714  
  J1239+6241   189.9555584    62.69787997      -1.0       9.033249381629354E-4    3.684835502011641E-5    0.004997472350764099    2.2056471192928497E-4   ""                     ""                      0.1752096410946903    0.0093215109289434      ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.24547111988067627   0.007349073886871338    0.1851823776960373    0.008171603083610535  
  J1240+1546   190.0529699    15.78144785      -1.0       0.0012277388537492424   5.077173149252976E-5    0.0053583761849653015   2.3728604086165148E-4   0.05862893429028558    0.002933698737320238    0.17164185520762618   0.009120860769518069    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20568355917930603   0.007074326276779175    0.144277885556221     0.009505897760391235  
  J1240+3414   190.0571074    34.23613647      -1.0       0.0014878940258206891   6.206565853078463E-5    0.007070152802247757    3.173178462105271E-4    ""                     ""                      0.2310153298420612    0.012489928209532097    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.33052200078964233   0.009895354509353638    0.23056834936141968   0.012395843863487244  
  J1240+3420   190.1175204    34.34287618      -1.0       0.006776783323339276    3.03524307972371E-4     0.038485860381789305    0.0018827232983038705   ""                     ""                      0.7493101232553556    0.043516752283383586    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.8598053455352783    0.0203438401222229      0.5530945062637329    0.01754528284072876   
  J1240+4818   190.1543109    48.31574593      -1.0       0.02332218306625013     0.001111356583948269    0.12170342488885276     0.00634142001382966     ""                     ""                      2.657678236386411     0.1677330768615759      ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        2.99226713180542      0.06272149085998535     2.0230205059051514    0.04604840278625488   
  J1240+4602   190.1847574    46.04140232      -1.0       0.002108734969145202    8.937467269855021E-5    0.011326434034847909    5.202916387084221E-4    ""                     ""                      0.3897804027353069    0.02174105231885215     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3624093234539032    0.010200917720794678    0.2698979675769806    0.011909842491149902  
  J1240+3646   190.1960826    36.77832043      -1.0       0.003838687866843227    1.6730679377647498E-4   0.018845965857998227    8.88262285479946E-4     ""                     ""                      0.2641333259457481    0.014393632591668565    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2582261562347412    0.008651688694953918    0.1555965542793274    0.010652601718902588  
  J1240+4947   190.2252512    49.79850033      -1.0       0.004652594468340435    2.0464231243598908E-4   0.023489187790722087    0.0011197280432322168   ""                     ""                      0.3894789585042303    0.021723220896859352    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3770507872104645    0.01027575135231018     0.24819885194301605   0.011389032006263733  
  J1240+3706   190.2301395    37.10185332      -1.0       0.0036569043409147503   1.5901885864148856E-4   0.01762003634906101     8.276325478230005E-4    ""                     ""                      0.23639832770684188   0.012798262866841464    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2159733772277832    0.00723603367805481     0.11148083955049515   0.009996235370635986  
  J1240+3644   190.2477045    36.74732417      -1.0       0.004101058836426378    1.7930296314392323E-4   0.015675564883909122    7.319344478825558E-4    ""                     ""                      0.2542958074123679    0.013826505698425778    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.27189433574676514   0.008625060319900513    0.17963866889476776   0.011216238141059875  
  J1241+3655   190.2641904    36.92242579      -1.0       0.006875723441902268    3.0817290416240185E-4   0.03579777219424671     0.0017445146039712159   ""                     ""                      0.6116846751054587    0.03507533911094474     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.6103792786598206    0.015539765357971191    0.4250107407569885    0.015373766422271729  
  J1241+5046   190.407007     50.77183465      -1.0       0.0027944915452918348   1.1999365958947602E-4   0.014647799949113778    6.816024524297429E-4    ""                     ""                      0.2579364985161453    0.01403623256768427     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2852333188056946    0.008283883333206177    0.182978555560112     0.009837329387664795  
