ra_decals,dec_decals,ls_id,mag_g,snr_g,mag_r,snr_r,mag_i,snr_i,mag_z,snr_z,query_name
342.5446208617929,-28.80017189388568,10995297392003559,24.514174,2.8216093,inf,0.0,22.060665,14.492579,21.536201,6.991108,10914600090780
335.2588321338843,-28.25867063234043,10995300026027401,,-0.46087682,inf,0.0,22.527138,14.313189,inf,0.0,10914300059057
335.3732209454525,-28.2926512396407,10995300027073043,23.982252,2.1081057,inf,0.0,20.762045,30.301516,inf,0.0,10914300095272
340.3503302665924,-28.05578478804195,10995301380786436,22.805063,17.406477,inf,0.0,21.568518,23.376352,21.152815,14.845807,10914500110125
331.5093185163661,-28.28491571184147,10995300012394466,inf,0.0,inf,0.0,22.381458,11.400728,inf,0.0,10914200061635
334.1501301545096,-28.03088578094992,10995301357717848,,-1.1520221,inf,0.0,21.66092,29.895655,inf,0.0,10914300131543
332.378425289484,-28.55200571928416,10995298683849993,24.012077,4.0984516,inf,0.0,21.840467,28.77965,inf,0.0,10914200121381
332.7120799122792,-28.96887554113925,10995296030950791,23.879263,4.7984314,inf,0.0,21.028887,32.51064,inf,0.0,10914200041279
335.2051898637465,-28.82172871130895,10995297364742311,23.371336,1.7537172,inf,0.0,19.818928,38.93685,inf,0.0,10914300114628
336.0715135128077,-28.55249716452315,10995298697481002,23.9204,3.7431507,22.013351,10.134382,20.808931,25.114937,19.976282,19.560747,10901500136013
340.6663847107732,-28.09475707442486,10995301381835370,26.272724,0.72132194,inf,0.0,22.222612,13.878675,21.824776,7.8022923,10914500110925
341.7032676078676,-28.08314754319571,10995301386028127,26.596033,0.46837816,inf,0.0,22.913618,9.977015,22.337347,5.6245704,10901700074393
335.2579238217991,-28.38977496946433,10995298694336704,23.936342,3.805795,inf,0.0,21.850988,21.282345,inf,0.0,10914300108326
332.5565323310531,-28.70871733234307,10995297355303852,26.600752,0.53359056,inf,0.0,21.755241,33.421577,inf,0.0,10914200123183
335.5580685573215,-28.97303106413264,10995296041436539,24.377827,3.1295857,inf,0.0,21.94284,19.566198,inf,0.0,10914300100952
339.7165905279854,-28.96872013033961,10995296056118722,23.785461,7.324441,inf,0.0,22.09521,21.295015,21.798077,8.418585,10914500049229
340.50337122265,-28.48253880453631,10995298714257051,22.965246,12.63387,inf,0.0,20.991049,39.062527,20.731264,12.940162,10914500063951
334.0356078494172,-28.06908241349411,10995301357716020,23.04102,6.62868,inf,0.0,21.051544,34.0797,inf,0.0,10914300131328
340.6951753807866,-28.569395950729,10995298715303984,23.573103,6.830269,inf,0.0,21.633978,10.932261,22.322504,0.7424589,10914500046992
332.1640734982784,-28.04124465524553,10995301350377283,23.715054,4.818435,inf,0.0,21.698292,23.412598,inf,0.0,10914200089414
333.9356848797662,-29.15644403519158,10995294711845900,24.84861,1.8953053,inf,0.0,21.476393,28.990463,inf,0.0,10914300104367
331.9320004739404,-29.34022411341594,10995294704505005,24.553501,2.8120234,inf,0.0,21.32058,35.399002,inf,0.0,10914200128030
333.6005003578453,-29.61871265340667,10995293391688096,23.9456,3.5925844,inf,0.0,20.402737,57.87199,inf,0.0,10927000084536
342.3406545057547,-29.71310024935537,10995292107180991,24.52498,4.131204,inf,0.0,22.423454,13.56392,21.881603,7.0085206,10927300089732
332.7240205799327,-29.77842104275386,10995292072575608,22.615202,8.605929,inf,0.0,20.879688,25.400328,inf,0.0,10927000126948
338.3918804119281,-29.8496717901041,10995292092501043,24.896002,2.219711,23.218637,7.5152802,21.895933,10.143266,21.215883,19.478977,10927200076183
330.9756746945116,-29.95107006410118,10995290753467495,24.854753,2.1438034,inf,0.0,21.55858,27.265747,inf,0.0,10926900110486
330.9727210408774,-29.7837462933223,10995292066283770,23.736256,6.385038,inf,0.0,21.665293,24.694244,inf,0.0,10926900105848
332.0307686941521,-29.1749692801458,10995294705550542,25.068613,2.479946,inf,0.0,21.236752,59.692207,inf,0.0,10914200109761
333.6786082278348,-29.61964364667949,10995293392733065,24.00305,4.74759,inf,0.0,21.139296,41.943016,inf,0.0,10927000057175
331.8151826920588,-29.8844994215848,10995290756612711,27.038794,0.24404256,inf,0.0,21.5665,27.50519,inf,0.0,10914200116461
343.0290540917765,-29.67026331562779,10995292109279497,24.645771,3.6115074,inf,0.0,22.466843,13.269436,21.985535,6.6355176,10914600107733
332.8337073995726,-29.51393303797377,10995293389587342,23.455378,8.440896,inf,0.0,21.60777,28.039051,inf,0.0,10927000056296
332.6934207310015,-29.26856040450611,10995294707648848,25.156538,2.1659791,inf,0.0,22.416552,16.886461,inf,0.0,10927000052410
339.7591948460035,-29.95662004737779,10995290784927113,26.543545,0.3692674,inf,0.0,22.608828,15.617753,22.043879,8.977353,10927200121174
330.4700386834849,-29.25707266861308,10995294699262128,23.791641,6.3922195,inf,0.0,21.745754,24.68797,inf,0.0,10926900062213
330.5118910003221,-30.37538498381584,10995288135172581,23.110428,11.40917,22.06254,20.613037,21.176264,31.514442,20.830189,19.834152,10926900117282
332.0504454780933,-30.14636783937249,10995289446941660,inf,0.0,inf,0.0,21.160126,17.7275,inf,0.0,10927000103226
331.3865922892824,-30.27142171861764,10995289443799029,22.812323,11.777867,inf,0.0,21.38626,25.350079,inf,0.0,10926900127647
339.8592112255557,-30.67792020075118,10995286864300501,25.317083,1.9559273,inf,0.0,22.91768,8.783181,22.188398,8.894637,10940100071994
341.1784336352187,-30.87954744162132,10995285569308131,,-0.79108965,inf,0.0,22.782103,8.298479,21.958586,8.963161,10940100110212
337.0691723333904,-30.50500251533897,10995288158247637,26.987856,1.0311909,24.033764,9.426831,22.640812,4.453244,21.911526,9.458521,10940000207221
340.7949474313944,-30.99643998544051,10995285568258251,,-0.23383151,inf,0.0,22.380714,10.071318,inf,0.0,10940100109797
331.3811238547486,-30.33511636132937,10995289443798936,26.225908,0.67403674,inf,0.0,21.98621,19.182457,inf,0.0,10926900059027
338.4885171501325,-30.92471723518323,10995285559870028,24.092573,4.403171,23.028944,8.476617,21.696848,9.984353,20.841515,17.875437,10927200083302
338.7425655113832,-30.58629836788943,10995288164534918,22.957487,11.040608,inf,0.0,20.61749,24.83151,inf,0.0,10927200127436
334.0114619868583,-30.92399911573186,10995285543095307,26.194149,0.66595775,23.670866,6.1242394,23.127007,6.991301,22.178064,7.331405,10939900140917
339.6795949556997,-30.01007691818069,10995290784925769,inf,0.0,inf,0.0,21.53786,16.383316,21.083542,13.000438,10927200087022
341.9668472589225,-30.45630491839059,10995288176069564,24.244911,5.243569,inf,0.0,21.565233,21.160185,20.920881,18.088398,10927300103511
334.994417552092,-30.01553133841501,10995290768147211,23.673967,5.260067,inf,0.0,20.890627,54.703438,inf,0.0,10927100178288
342.901667155565,-30.36778067251112,10995289485741979,24.426144,3.7080345,inf,0.0,22.381226,10.254539,21.911953,8.525571,10940200103671
332.4613297111808,-30.05331016383716,10995290758710776,21.490524,20.699375,inf,0.0,19.398388,125.80943,inf,0.0,10927000103082
332.9653460327451,-30.21956422723942,10995289450088184,26.528845,0.60486424,23.97651,4.4486556,23.03315,7.7330017,inf,0.0,10927000033514
342.9747169714964,-30.8543165388687,10995286875833984,23.261126,10.632358,inf,0.0,21.83817,14.232515,21.21391,13.670097,10940200072895
342.8756280399973,-30.8767870718987,10995285575598915,23.756075,9.149752,inf,0.0,20.915644,34.64111,20.3867,42.14596,10940200072540
343.3884275599027,-30.40744447616898,10995288181311608,19.447723,186.37239,inf,0.0,18.478298,123.70821,inf,0.0,10940200104270
338.4694595387286,-30.1449985982465,10995289470011549,25.200268,2.114001,24.49034,3.1626074,inf,0.0,22.267973,9.002145,10927200078231
342.613191936992,-30.49536191275968,10995288178167694,24.884594,2.608029,inf,0.0,21.73422,14.717606,20.781296,11.059122,10927300119135
342.1435741827871,-30.65084148274476,10995286872688882,24.049936,4.8337426,inf,0.0,21.316088,13.155206,inf,0.0,10927300119924
341.2268891857613,-30.98068198869845,10995285569308770,23.429085,6.311919,inf,0.0,21.515125,10.090942,inf,0.0,10940100110294
